source_id,source_type,publisher,title,url,published_date,accessed_at,reliability,allowed_use,notes
src_gpg_chengdu_base_previous_page_1,secondary_database,Giant Panda Global,Chengdu Panda Base previous giant pandas page 1,https://www.giantpandaglobal.com/en/zoo/chengdu-research-base-of-giant-panda-breeding/?pagina=1&s=previous,,2026-05-11,secondary_confirmation,profile_facts_only,Secondary Chengdu Panda Base previous-panda index page listing historic deceased and transfer-out rows from Chuan Chuan through Liang Liang.
src_gpg_chengdu_base_previous_page_3,secondary_database,Giant Panda Global,Chengdu Panda Base previous giant pandas page 3,https://www.giantpandaglobal.com/en/zoo/chengdu-research-base-of-giant-panda-breeding/?pagina=3&s=previous,,2026-05-11,secondary_confirmation,profile_facts_only,Secondary Chengdu Panda Base previous-panda index continuation for transfer-out and historic rows.
src_gpg_chengdu_base_previous_page_4,secondary_database,Giant Panda Global,Chengdu Panda Base previous giant pandas page 4,https://www.giantpandaglobal.com/en/zoo/chengdu-research-base-of-giant-panda-breeding/?pagina=4&s=previous,,2026-05-11,secondary_confirmation,profile_facts_only,Secondary Chengdu Panda Base previous-panda index continuation including 2013-born transfer-out rows.
src_pandafr_susu_death,institution_article,Panda.fr,La femelle Su Su s'est eteinte a Chengdu,https://www.panda.fr/la-femelle-su-su-arriere-grand-mere-des-pandas-de-beauval-s-est-eteinte-a-chengdu-a-l-age-de-presque-34-ans.html,2017-06-10,2026-05-10,secondary_confirmation,profile_facts_only,Detailed French secondary article citing CRBGPB/Pandapia context for Su Su's 2017-06-02 death and life history.
src_gpg_beijing_zoo_profiles,secondary_database,Giant Panda Global,Beijing Zoo panda profiles,https://www.giantpandaglobal.com/en/zoo/beijing-zoo,,2026-05-10,secondary_confirmation,profile_facts_only,Secondary Beijing Zoo profile index listing current and historic deceased giant pandas.
src_gpg_beijing_zoo_previous_page_1,secondary_database,Giant Panda Global,Beijing Zoo previous giant pandas page 1,https://www.giantpandaglobal.com/en/zoo/beijing-zoo/?pagina=1&s=previous,,2026-05-11,secondary_confirmation,profile_facts_only,Secondary Beijing Zoo previous-panda index page listing early historic deceased rows from Ping Ping through Huan Huan.
src_gpg_beijing_zoo_previous_page_2,secondary_database,Giant Panda Global,Beijing Zoo previous giant pandas page 2,https://www.giantpandaglobal.com/en/zoo/beijing-zoo/?pagina=2&s=previous,,2026-05-10,secondary_confirmation,profile_facts_only,Secondary Beijing Zoo previous-panda index continuation.
src_nhm_chichi_specimen,official_site,Natural History Museum,A new look for Chi-Chi the panda,https://www.nhm.ac.uk/discover/news/2019/august/a-new-look-for-chi-chi-the-panda.html,2019-08-12,2026-05-10,primary_fact,profile_facts_only,"Official NHM article for Chi-Chi's wild origin, London Zoo residence, 1972 death context, and WWF-logo significance."
src_zsl_history_london_pandas,official_site,ZSL,The History of ZSL,https://www.zsl.org/about-zsl/organisation/history-of-zsl,,2026-05-10,primary_fact,profile_facts_only,Official ZSL history timeline noting Ching-Ching and Chia-Chia arrival at London Zoo in 1974.
src_zsl_archive_chichi,official_site,Zoological Society of London Archive,Chi Chi the Giant Panda,https://zsl-archive.maxarchiveservices.co.uk/index.php/chi-chi-the-giant-panda,,2026-05-10,primary_fact,profile_facts_only,"Official ZSL archive authority record for Chi Chi with 1957-07-04 capture, approximate age, Peking Zoo transfer, 1958 London visit/purchase, and 1966 Moscow breeding visit."
src_guardian_ching_chia_archive,news_archive,The Guardian,Ching Ching and Chia Chia London Zoo's giant pandas,https://www.theguardian.com/gnmeducationcentre/2018/sep/04/ching-ching-and-chia-chia-london-zoos-giant-pandas,2018-09-04,2026-05-10,secondary_confirmation,profile_facts_only,Guardian archive article for the 1974 London Zoo Ching Ching and Chia Chia arrival and 1981 breeding-attempt context.
src_pandanews_chingching,secondary_database,Panda News,Information about Giant Panda Ching Ching,https://pandanews.org/the-pandas/127_ching-ching.html,,2026-05-10,secondary_confirmation,profile_facts_only,Secondary studbook-style page for Ching Ching with approximate birth/death months and London movement history.
src_gpg_chiachia_profile,secondary_database,Giant Panda Global,Chia Chia panda detail page,https://www.giantpandaglobal.com/en/pandas/deceased/chia-chia-10,,2026-05-10,secondary_confirmation,profile_facts_only,Secondary deceased profile for London Zoo and Chapultepec male Chia Chia.
src_gpg_pambassador_berlin_london_context,secondary_database,Giant Panda Global,Pambassador at Zoo Berlin,https://www.giantpandaglobal.com/en/news/pambassador-zoo-berlin,2011-12-30,2026-05-10,secondary_confirmation,profile_facts_only,Secondary historical article with Tjen Tjen death date and Ching Ching/Chia Chia London movement context.
src_chinadaily_gugu_death,government_media,China Daily,Giant panda Gu Gu passes away at Beijing Zoo,https://global.chinadaily.com.cn/a/202501/19/WS678cc46fa310a2ab06ea7e22.html,2025-01-19,2026-05-10,secondary_confirmation,profile_facts_only,China Daily article quoting Beijing Zoo's statement that Gu Gu died on 2025-01-16 after age-related decline and heart/liver failure.
src_xinhua_chinaorg_gugu_death,government_media,Xinhua via China.org.cn,Beloved Beijing zoo panda remembered online after death,https://www.china.org.cn/china/2025-01/20/content_117673720.htm,2025-01-20,2026-05-10,secondary_confirmation,profile_facts_only,"Xinhua/China.org.cn confirmation of Gu Gu's 2025 death, birth date, Beijing Zoo residence since 2004, and non-public elder-care move in early 2024."
src_gpg_beijing_zoo_previous_page_3,secondary_database,Giant Panda Global,Beijing Zoo previous giant pandas page 3,https://www.giantpandaglobal.com/en/zoo/beijing-zoo/?pagina=3&s=previous,,2026-05-10,secondary_confirmation,profile_facts_only,Secondary Beijing Zoo previous-panda index continuation listing later transfer-out and deceased individuals.
src_mnhn_lili_specimen,official_site,Museum national d'Histoire naturelle,Li li grand panda,https://www.mnhn.fr/fr/li-li-grand-panda,,2026-05-10,primary_fact,profile_facts_only,"Official MNHN collection page confirming Li Li was a male giant panda gifted by China, sent to Zoo de Vincennes, died in April 1974, and became a museum specimen."
src_gpg_yenyen_lili_goodwill_1973,secondary_database,Giant Panda Global,Yen Yen and Li Li goodwill gift for Georges Pompidou in 1973,https://www.giantpandaglobal.com/en/news/yen-yen-li-li-a-goodwill-gift-for-georges-pompidou-in-1973-2012-01-05,2012-01-05,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary historical article for Yen Yen and Li Li birth month, capture places, Beijing Zoo transfer, Paris arrival, sex correction, and Li Li exact death date."
src_gpg_lele_memphis_profile,secondary_database,Giant Panda Global,Le Le Memphis deceased panda profile,https://www.giantpandaglobal.com/pandas/deceased/le-le-466/,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary deceased profile for Memphis Zoo male Le Le with Chongqing birthplace, 2003 Memphis transfer date, and 2023-02-01 death date."
src_zoomadrid_chulin_mncn,official_news,Zoo Aquarium Madrid,Chu-Lin el oso panda mas famoso de Zoo Aquarium de Madrid se incorpora al MNCN,https://www.zoomadrid.com/sala-de-prensa/buscador-prensa/chu-lin-el-oso-panda-mas-famoso-de-zoo-aquarium-de-madrid-se-incorpora-al-espacio,2016-01-29,2026-05-10,primary_fact,profile_facts_only,"Official Madrid Zoo press page with historic timeline for Shao Shao, Chang Chang, Chu-Lin birth/death, Madrid arrival, museum donation, and specimen context."
src_field_sulin_specimen,library_catalog,Field Museum,Su Lin panda,https://mm.fieldmuseum.org/b1d79c1b-9553-471a-a668-51eea7072ffb,,2026-05-10,primary_fact,profile_facts_only,Official Field Museum multimedia/specimen metadata for Su Lin's mounted giant panda specimen; sex metadata conflicts with postmortem/secondary accounts and is not treated as sole authority.
src_brookfield_zoo_history,official_site,Brookfield Zoo Chicago,History,https://www.brookfieldzoo.org/history,,2026-05-10,primary_fact,profile_facts_only,Official Brookfield Zoo timeline noting Su-Lin as the first panda in a U.S. zoo and Mei-mei/Mei-lan arriving a year later.
src_guinness_sulin_record,secondary_database,Guinness World Records,First giant panda maintained outside China,https://www.guinnessworldrecords.com/world-records/446321-first-giant-panda-maintained-outside-china,,2026-05-10,secondary_confirmation,profile_facts_only,"Record page summarizing Su-Lin's capture, Chicago residence, male postmortem sex correction, spring 1938 death context, and Mei-Mei/Mei-Lan succession."
src_britannica_brookfield_zoo,secondary_database,Encyclopaedia Britannica,Brookfield Zoo,https://www.britannica.com/place/Brookfield-Zoo,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary encyclopedia entry listing Brookfield Zoo's three historic pandas and year ranges: Su-lin 1937-38, Mei-mei 1938-42, and Mei-lan 1939-53."
src_smithsonian_pandas_america_history,institution_article,Smithsonian Magazine,The Long Adorable History of Pandas in America,https://www.smithsonianmag.com/smart-news/history-pandas-america-180961492/,2016-12-16,2026-05-10,secondary_confirmation,profile_facts_only,"Smithsonian Magazine historical article confirming Su Lin's 1936 U.S. arrival and summarizing early U.S. panda deaths at Brookfield, Bronx, and Saint Louis."
src_smithsonian_harkness_sulin_reader,institution_article,Smithsonian Magazine,Who brought the first panda to the United States,https://www.smithsonianmag.com/smithsonian-institution/who-was-first-woman-depicted-currency-180971448/,,2026-05-10,secondary_confirmation,profile_facts_only,"Smithsonian reader-answer article with National Zoo curator context for Ruth Harkness, Su-Lin, Mei-Mei, Brookfield purchase, and 1938/1942 deaths."
src_stlpr_stl_zoo_animals_always,news_archive,St. Louis Public Radio,Take Five Animals Always author talks to herself about the St. Louis Zoo,https://www.stlpr.org/arts-culture/2009-10-26/take-five-animals-always-author-talks-to-herself-about-the-st-louis-zoo,2009-10-26,2026-05-10,secondary_confirmation,profile_facts_only,St. Louis Public Radio article about Animals Always noting Saint Louis Zoo director George Vierheller acquired giant pandas Happy and Pao Pei in 1939.
src_wcs_bronx_panda_mania,institution_article,Wildlife Conservation Society Archives Blog,Panda-Mania in the Bronx,https://www.wcsarchivesblog.org/panda-mania-in-the-bronx/,2013-12-09,2026-05-10,primary_fact,profile_facts_only,"WCS Archives article for Bronx Zoo pandas Pandora, Pan, Pan-dee, and Pan-dah, including 1938/1941 arrival context and the Halloween 1951 death of the last pair member."
src_cunningham_bronx_pandas,secondary_article,Maura Elizabeth Cunningham,Panda-monium at the Bronx Zoo A History,https://mauracunningham.org/2016/02/08/panda-monium-at-the-bronx-zoo-a-history/,2016-02-08,2026-05-10,secondary_confirmation,profile_facts_only,Secondary history using New York Times archives for Bronx Zoo panda arrivals and individual death dates for Pan-dee and Pan-dah/Susie.
src_chinadaily_ming_wartime,government_media,China Daily,Ming the wartime visitor to London,https://www.chinadaily.com.cn/2015-10/09/content_22144488_2.htm,2015-10-09,2026-05-10,secondary_confirmation,profile_facts_only,"China Daily historical article for London's 1938 pandas Ming, Sung, and Tang, including Sung's 1939 death, Tang's spring 1940 death, and Ming's late-1944 death."
src_chinadaily_panda_diplomacy_history,government_media,China Daily,History,https://www.chinadaily.com.cn/cndy/2013-12/05/content_17152654.htm,2013-12-05,2026-05-10,secondary_confirmation,profile_facts_only,China Daily panda-diplomacy history listing Pingping's 1957 Soviet Union gift and An'an's 1959 Moscow companion transfer.
src_chinaorg_pandas_overseas,government_media,China.org.cn,Giant Panda Going Overseas,https://www.china.org.cn/features/panda/2002-07/29/content_1037969.htm,2002-07-29,2026-05-10,secondary_confirmation,profile_facts_only,"China.org.cn overview of state-gift panda transfers from 1957 to 1982, including Ping Ping, An An, DPRK gifts, U.S., Japan, France, and U.K. transfers."
src_pandanews_sulin_1,secondary_database,Panda News,Information about Giant Panda Su Lin,https://pandanews.org/the-pandas/1_su-lin.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for historic Su Lin with stud number 1, sex, approximate birth/death months, capture, Chicago transfer, and death month."
src_pandanews_meilan_10,secondary_database,Panda News,Information about Giant Panda Mei Lan,https://pandanews.org/the-pandas/10_mei-lan.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for historic Brookfield Mei Lan with stud number 10, sex, approximate birth/death months, capture, Chicago transfer, and death month."
src_pandanews_happy_5,secondary_database,Panda News,Information about Giant Panda Happy,https://pandanews.org/the-pandas/5_happy.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for Happy with sex, approximate birth/death months, London and Saint Louis transfer history."
src_pandanews_paopei_12,secondary_database,Panda News,Information about Giant Panda Pao Pei,https://pandanews.org/the-pandas/12_pao-pei.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for Pao Pei with sex, approximate birth/death months, Sichuan capture, Saint Louis transfer, and death month."
src_pandanews_pingping_17,secondary_database,Panda News,Information about Giant Panda Ping Ping,https://pandanews.org/the-pandas/17_ping-ping.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for Moscow Ping Ping with stud number 17, sex, approximate birth/death months, Baoxing capture, Beijing transfer, Moscow transfer, and death month."
src_pandanews_ming_9,secondary_database,Panda News,Information about Giant Panda Ming,https://pandanews.org/the-pandas/9_ming.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for wartime London Ming with stud number 9, sex, approximate September 1937-December 1944 dates, Sichuan capture, London transfer, and death month."
src_pandanews_pan_11,secondary_database,Panda News,Information about Giant Panda Pan,https://pandanews.org/the-pandas/11_pan.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for Bronx Zoo Pan with stud number 11, male sex, approximate September 1938-May 1940 dates, Qingchuan capture, Bronx transfer, and death month."
src_pandanews_pandee_13,secondary_database,Panda News,Information about Giant Panda Pan Dee,https://pandanews.org/the-pandas/13_pan-dee.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for Bronx Zoo Pan Dee with stud number 13, female sex, approximate September 1940-October 1945 dates, Sichuan capture, Bronx transfer, and death month."
src_pandanews_pandah_14,secondary_database,Panda News,Information about Giant Panda Pan Dah,https://pandanews.org/the-pandas/14_pan-dah.html,,2026-05-10,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for Bronx Zoo Pan Dah with stud number 14, approximate September 1940-October 1951 dates, Sichuan capture, Bronx transfer, and death month; sex conflicts with WCS/Cunningham."
src_chinadaily_lele_memphis_death,government_media,China Daily,Memphis Zoo's giant panda Le Le dies at 25,https://global.chinadaily.com.cn/a/202302/04/WS63ddc151a31057c47ebace62.html,2023-02-04,2026-05-10,secondary_confirmation,profile_facts_only,"China Daily report confirming Memphis Le Le's 1998-07-18 birth date, 2023 death, and Memphis residency; reports Shanghai Zoo birthplace, conflicting with GPG's Chongqing birthplace."
src_pandafr_kebi_death,secondary_database,Panda.fr,"Le male Kebi, grand-pere de Yuan Zi qui vit au zoo de Beauval, est mort au zoo de Chengdu",https://www.panda.fr/le-male-kebi-grand-pere-de-yuan-zi-qui-vit-au-zoo-de-beauval-est-mort-au-zoo-de-chengdu-a-l-age-de-24-ans.html,2017-02-18,2026-05-10,secondary_confirmation,profile_facts_only,"Panda.fr obituary citing Chengdu Zoo/Xinhua context for Kebi: 1992-07-26 Chengdu Base birth, Su Su maternity, April 2016 Chengdu Zoo move, 2017-02-02 death, and offspring list."
src_gpg_chengdu_base_current_page_6,secondary_database,Giant Panda Global,Chengdu Panda Base current giant pandas page 6,https://www.giantpandaglobal.com/en/zoo/chengdu-research-base-of-giant-panda-breeding/?pagina=6&s=current,,2026-05-10,secondary_confirmation,profile_facts_only,"GPG current-page listing for Chengdu Panda Base 2020-2022 born pandas, including An An/Dan Honggao, Ping Ping/Re Ganmian, Run Yue, Ai Jiu, Lun Hui, Ya Song, and Zhi Yu."
src_gpg_suzhou_wildlife_profiles,secondary_database,Giant Panda Global,Suzhou Wildlife Park giant pandas,https://www.giantpandaglobal.com/en/zoo/suzhou-wildlife-park,,2026-05-11,secondary_confirmation,profile_facts_only,GPG facility page for Suzhou Wildlife Park current pandas You Bang/Yu Hin and Cheng Shuang.
src_gpg_dujiangyan_current_page_2,secondary_database,Giant Panda Global,CCRCGP Du Jiang Yan Base current giant pandas page 2,https://www.giantpandaglobal.com/en/zoo/ccrcgp-du-jiang-yan-base/?pagina=2&s=current,,2026-05-11,secondary_confirmation,profile_facts_only,"GPG current-page listing for Dujiangyan Base 2017-2023 born pandas, including Pan Wang, Rui Rui, Yi Yi, En En, Mu Ye, Jin Dudu, Chao Tian Jiao, Nong Nong, E Mei, Le Le, Qing Zai, Ji Fu, An Bao, Zhong Zhong, Chun Yu, and Qing Ling."
src_gpg_urumqi_profiles,secondary_database,Giant Panda Global,Urumqi Water Park Happy World giant pandas,https://www.giantpandaglobal.com/en/zoo/urumqi-water-park-happy-world,,2026-05-11,secondary_confirmation,profile_facts_only,GPG facility page for Urumqi Water Park Happy World current pandas De Rui and Bao Yuan.
src_gpg_yaan_base_previous_page_8,secondary_database,Giant Panda Global,CCRCGP Ya'an Base previous giant pandas page 8,https://www.giantpandaglobal.com/en/zoo/ccrcgp-yaan-base/?pagina=8&s=previous,,2026-05-11,secondary_confirmation,profile_facts_only,"GPG Ya'an Base previous-page listing for 2016-2021 born pandas including Pan Qing, Pang Niu, Yue Yue, Ban Ban, Yun Er, Zhuang Zhuang, Fu Xing, Man Lan, Rui Rui, Xing Xing, Jing Jing, Bao Mei, Bao Di, Fan Xing, De Rui, Chen Xing, He Feng, Xing Qiu, Bing Bao, and Bing Zai."
src_gpg_yaan_base_previous_page_1,secondary_database,Giant Panda Global,CCRCGP Ya'an Base previous giant pandas page 1,https://www.giantpandaglobal.com/en/zoo/ccrcgp-yaan-base/?pagina=1&s=previous,,2026-05-11,secondary_confirmation,profile_facts_only,"Discovery index page for previous CCRCGP Ya'an Base giant pandas including Wu Gang, Yang Guang, Ying Hua, Mei Sheng, Tian Tian, Xian Nu/Shin Shin, Bi Li/Ri Ri, and Pan Pan context."
src_gpg_yaan_base_previous_page_3,secondary_database,Giant Panda Global,CCRCGP Ya'an Base previous giant pandas page 3,https://www.giantpandaglobal.com/en/zoo/ccrcgp-yaan-base/?pagina=3&s=previous,,2026-05-11,secondary_confirmation,profile_facts_only,Discovery index page for previous CCRCGP Ya'an Base giant pandas including 2004-2006 born transfer-history rows and Malaysia adults Fu Wa/Feng Yi aliases.
src_gpg_yaan_base_previous_page_5,secondary_database,Giant Panda Global,CCRCGP Ya'an Base previous giant pandas page 5,https://www.giantpandaglobal.com/en/zoo/ccrcgp-yaan-base/?pagina=5&s=previous,,2026-05-11,secondary_confirmation,profile_facts_only,Discovery index page for previous CCRCGP Ya'an Base giant pandas including 2009-2010 born transfer-history rows.
src_gpg_wolong_hetaoping_profiles,secondary_database,Giant Panda Global,CCRCGP Wolong Hetaoping Base giant pandas,https://www.giantpandaglobal.com/en/zoo/ccrcgp-wolong-he-tao-ping-base,,2026-05-11,secondary_confirmation,profile_facts_only,"GPG Hetaoping Base page covering current and previous reintroduction-program pandas including Hua Jiao, Tao Tao, Xue Xue, Hua Yan, Zhang Meng, Bing Qing, and Xian Xian."
src_gpg_in_the_wild_reintroduction,secondary_database,Giant Panda Global,In the Wild giant panda reintroduction program,https://www.giantpandaglobal.com/en/in-the-wild,,2026-05-11,secondary_confirmation,profile_facts_only,"GPG reintroduction-program page listing captive-born pandas released to the wild with birth dates, birthplaces, and release dates for Xiang Xiang, Tao Tao, Zhang Xiang, Xue Xue, Hua Jiao, Hua Yan, Zhang Meng, Ying Xue, and Ba Xi."
src_gpg_huayan_zhangmeng_reintroduction,secondary_database,Giant Panda Global,Hua Yan and Zhang Meng were reintroduced in the wild,https://www.giantpandaglobal.com/en/news/hua-yan-and-zhang-meng-were-reintroduced-in-the-wild,2016-10-21,2026-05-11,secondary_confirmation,profile_facts_only,GPG news article confirming Hua Yan and Zhang Meng were released into Liziping Nature Reserve on 2016-10-20 after Hetaoping wildness training and health checks.
src_gpg_dujiangyan_profiles,secondary_database,Giant Panda Global,CCRCGP Du Jiang Yan Base giant pandas,https://www.giantpandaglobal.com/en/zoo/ccrcgp-du-jiang-yan-base,,2026-05-11,secondary_confirmation,profile_facts_only,"GPG facility page for Dujiangyan Base current and previous pandas, including older current holders, deceased previous holders, and page links for continuation."
src_gpg_dujiangyan_previous_page_5,secondary_database,Giant Panda Global,CCRCGP Du Jiang Yan Base previous giant pandas page 5,https://www.giantpandaglobal.com/en/zoo/ccrcgp-du-jiang-yan-base/?pagina=5&s=previous,,2026-05-11,secondary_confirmation,profile_facts_only,"GPG Dujiangyan previous-page listing including Ru Yi, Mu Yun, Pan Qing, Su Yang, Chen Xing, and Qing Lu."
src_gpg_wolong_gengda_profiles,secondary_database,Giant Panda Global,CCRCGP Wolong Gengda Base giant pandas,https://www.giantpandaglobal.com/en/zoo/ccrcgp-wolong-geng-da-base,,2026-05-11,secondary_confirmation,profile_facts_only,"GPG Wolong Gengda Base page listing current and previous pandas including Lu Lu, Xi Wang, Cui Cui, Xi Dou, Jin Xin, Bo Si, and other CCRCGP-linked individuals."
src_gpg_wolong_gengda_current_page_2,secondary_database,Giant Panda Global,CCRCGP Wolong Gengda Base current giant pandas page 2,https://www.giantpandaglobal.com/en/zoo/ccrcgp-wolong-geng-da-base/?pagina=2&s=current,,2026-05-11,secondary_confirmation,profile_facts_only,"GPG Wolong Gengda current-page listing for 2013-2021 born pandas including Bao Bao, Su Xing, Bing Hua, Lu Lu, Xi Xi, Bing Cheng, Jia He, Yi Yun, Fu Bao, Xiao Qi Ji, and Sheng Yi."
src_chinadaily_shuiling_death,government_media,China Daily,Visitors saddened by panda's death,https://www.chinadaily.com.cn/cndy/2010-07/30/content_11070346.htm,2010-07-30,2026-05-11,secondary_confirmation,profile_facts_only,"China Daily report on Beijing Olympic Panda House panda Shui Ling: female, born in 2007, died on 2010-07-05 at Beijing Zoo from mesenteric volvulus."
src_chinadaily_langlang_death,government_media,China Daily / Xinhua,Olympic panda dies of illness at China zoo,https://www.chinadaily.com.cn/china/2010-12/17/content_11720101.htm,2010-12-17,2026-05-11,secondary_confirmation,profile_facts_only,"Xinhua/China Daily report on Lang Lang's 2010-12-16 death at Nanjing Hongshan Forest Zoo; also notes 2010 deaths of Shui Ling, Quan Quan, and Kobe Xing Xing."
src_gpg_cuicui_duoduo_left_nanjing,secondary_database,Giant Panda Global,Cui Cui and Duo Duo left Nanjing Hongshan Forest Zoo,https://www.giantpandaglobal.com/en/news/cui-cui-duo-duo-left-nanjing-hongshan-forest-zoo,2012-04-06,2026-05-11,secondary_confirmation,profile_facts_only,"GPG news item stating Cui Cui, Duo Duo, and Cui Cui's twin brother Lang Lang were born in Wolong in 2006, moved from Beijing to Nanjing in April 2009, and Lang Lang died on 2010-12-16."
src_chinadaily_historic_panda_deaths_2015,government_media,China Daily,Disease strikes rare animal,https://covid-19.chinadaily.com.cn/china/2015-01/16/content_19334048.htm,2015-01-16,2026-05-11,secondary_confirmation,profile_facts_only,"China Daily context article listing historic captive panda deaths, including Quan Quan's 2010-07-22 respiratory-failure death at Jinan Zoo after toxic gas exposure."
src_topchinatravel_kobe_pandas,secondary_database,Top China Travel,Giant Panda Zoos in Asia Japan and Thailand,https://www.topchinatravel.com/china-giant-panda/giant-panda-zoos-in-asia.htm,,2026-05-11,secondary_confirmation,profile_facts_only,"Secondary travel page listing Kobe Oji Zoo pandas Xing Xing and Dan Dan, including Xing Xing's 1995-09-14 birth and 2010-09-09 death; needs primary Kobe/Oji Zoo or studbook confirmation."
src_chinadaily_malaysia_chenxing_xiaoyue_transfer,government_media,China Daily / Xinhua,"New panda pair arrives in Malaysia, ushering in new chapter",https://www.chinadaily.com.cn/a/202511/19/WS691d52e1a310d6866eb296e1.html,2025-11-19,2026-05-11,secondary_confirmation,profile_facts_only,"Xinhua/China Daily report on Chen Xing and Xiao Yue arriving in Malaysia on 2025-11-18 as the new pair at Zoo Negara, including age and program context."
src_china_embassy_malaysia_chenxing_xiaoyue_debut,government_official,Chinese Embassy in Malaysia,The giant pandas Chen Xing and Xiao Yue make public debut at Zoo Negara Malaysia,http://my.china-embassy.gov.cn/eng/sgxw/202601/t20260112_11712613.htm,2026-01-12,2026-05-11,primary_fact,profile_facts_only,Chinese Embassy in Malaysia notice confirming Chen Xing and Xiao Yue made their public debut at Zoo Negara Malaysia on 2026-01-11.
src_chinadaily_mianyang_garden_public_2025,government_media,China Daily,China's latest giant panda base opens to public,https://www.chinadaily.com.cn/a/202512/29/WS69622ed0a310d6866eb34536.html,2025-12-29,2026-05-11,secondary_confirmation,profile_facts_only,"China Daily photo report on the Mianyang Giant Panda Garden opening to the public, with named images including Bing Zai, Fu Wa, and Feng Yi."
src_gpg_yongba_death,secondary_database,Giant Panda Global,Yong Ba died,https://www.giantpandaglobal.com/en/news/yong-ba-died,2011-12-06,2026-05-11,secondary_confirmation,profile_facts_only,"GPG obituary/news item for Yong Ba: born in the wild around 1983, rescued in Baoxing in September 1992, died at Bifengxia on 2011-12-04, paired with Pan Pan, and mother of 11 including Jin Zhu, Tian Tian, Long Teng, and Long Fei."
src_gpg_jinzhu_profile,secondary_database,Giant Panda Global,Jin Zhu panda detail page,https://www.giantpandaglobal.com/en/panda/jin-zhu/,2014-10-14,2026-05-11,secondary_confirmation,profile_facts_only,"GPG detail page for Jin Zhu, listing birth on 1996-08-12, death on 2014-10-14, Pan Pan and Yong Ba parentage, and past Kobe Oji Zoo association."
src_pandanews_yuanyuan_282,secondary_database,Panda News,Information about Giant Panda Yuan Yuan,https://pandanews.org/the-pandas/282_yuan-yuan.html,,2026-05-11,secondary_confirmation,profile_facts_only,"Secondary studbook-style page for San Diego/Fuzhou Yuan Yuan with stud number 282, male sex, 1978 birth year, Baoxing capture, 1987 San Diego visit, and July 1995 Fuzhou death month."
src_ueno_twins_names_2021,official_news,Tokyo Zoological Park Society,The names of Giant Panda twins have been decided as Xiao Xiao and Lei Lei,https://www.tokyo-zoo.net/en/topics/news/ueno/1681_27052_2021-10-08.html,2021-10-08,2026-07-20,primary_fact,profile_facts_only,Official naming announcement confirming Xiao Xiao as the male twin and Lei Lei as the female twin.
src_commons_ri_ri_photo,media_repository,Wikimedia Commons,Ri Ri,https://commons.wikimedia.org/wiki/File:Ri_Ri.jpg,2024-07-03,2026-07-20,media_rights_record,licensed_media_only,"Exact individual identification, author EleniXDD, and CC BY-SA 4.0 license record."
src_commons_shin_shin_photo,media_repository,Wikimedia Commons,Shin Shin 03,https://commons.wikimedia.org/wiki/File:Shin_Shin_03.jpg,2024-07-03,2026-07-20,media_rights_record,licensed_media_only,"Exact individual identification, author EleniXDD, and CC BY-SA 4.0 license record."
src_commons_xiao_xiao_photo,media_repository,Wikimedia Commons,Ailuropoda melanoleuca Xiao Xiao 220518e,https://commons.wikimedia.org/wiki/File:Ailuropoda_melanoleuca_Xiao_Xiao_220518e.jpg,2022-05-18,2026-07-20,media_rights_record,licensed_media_only,"Exact individual identification, author 江戸村のとくぞう, and CC BY-SA 4.0 license record."
src_commons_lei_lei_xiao_xiao_photo,media_repository,Wikimedia Commons,Ailuropoda melanoleuca Lei Lei Xiao Xiao 220610h,https://commons.wikimedia.org/wiki/File:Ailuropoda_melanoleuca_Lei_Lei_Xiao_Xiao_220610h.jpg,2022-06-10,2026-07-20,media_rights_record,licensed_media_only,Exact file page identifies both Lei Lei and Xiao Xiao; author 江戸村のとくぞう and CC BY-SA 4.0 license record.
