dataset_release_version,public_schema_version,id,canonical_slug,name_zh,name_en,sex,life_status,public_json
2026.08.12.1,1.3.0,0420a6ba-4dc1-5d0a-947e-72c3ee7801cc,zi-shi-panyue-twin-2023,紫石,Zi Shi,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2023-five-location-measurement-depth-rounds1408-1415-local"",""src-panda-fr-births-2023-relationship-depth-rounds1188-1194-local"",""src-panda-fr-zi-shi-birth-list-round951-local"",""src-pandapia-zi-shi-panyue-twin-2023-round818-local"",""src-pandapia-zishi-birth-event-rounds2007-2026-local"",""src-pandapia-zishi-lineage-rounds1687-1706-local"",""src-pandapia-zishi-panyue-twin-2023-round375-local""],""value"":""Zi Shi / 紫石""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2023-five-location-measurement-depth-rounds1408-1415-local"",""src-panda-fr-births-2023-relationship-depth-rounds1188-1194-local"",""src-panda-fr-zi-shi-birth-list-round951-local"",""src-pandapia-zi-shi-panyue-twin-2023-round818-local"",""src-pandapia-zishi-birth-event-rounds2007-2026-local"",""src-pandapia-zishi-lineage-rounds1687-1706-local"",""src-pandapia-zishi-panyue-twin-2023-round375-local""],""value"":""紫石 / Zi Shi""}],""canonical_slug"":""zi-shi-panyue-twin-2023"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2023-five-location-measurement-depth-rounds1408-1415-local"",""src-panda-fr-births-2023-relationship-depth-rounds1188-1194-local"",""src-panda-fr-zi-shi-birth-list-round951-local"",""src-pandapia-zi-shi-panyue-twin-2023-round818-local"",""src-pandapia-zishi-birth-event-rounds2007-2026-local"",""src-pandapia-zishi-lineage-rounds1687-1706-local"",""src-pandapia-zishi-panyue-twin-2023-round375-local""],""value"":""Zi Shi""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2023-five-location-measurement-depth-rounds1408-1415-local"",""src-panda-fr-births-2023-relationship-depth-rounds1188-1194-local"",""src-panda-fr-zi-shi-birth-list-round951-local"",""src-pandapia-zi-shi-panyue-twin-2023-round818-local"",""src-pandapia-zishi-birth-event-rounds2007-2026-local"",""src-pandapia-zishi-lineage-rounds1687-1706-local"",""src-pandapia-zishi-panyue-twin-2023-round375-local""],""value"":""紫石""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,04caf718-473f-5b5b-985a-dceb479f33de,nao-nao-erqiao-offspring-2022,闹闹,Nao Nao,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2022-naonao-location-depth-round1646-local"",""src-panda-fr-births-2022-naonao-xiaobao-depth-rounds1388-1396-local"",""src-panda-fr-births-2022-naonao-xiaobao-rounds1017-1025-local"",""src-pandapia-naonao-behaviour-rounds1927-1946-local"",""src-pandapia-naonao-birth-event-rounds2067-2086-local"",""src-pandapia-naonao-erqiao-offspring-2022-round362-local""],""value"":""Nao Nao / 闹闹""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2022-naonao-location-depth-round1646-local"",""src-panda-fr-births-2022-naonao-xiaobao-depth-rounds1388-1396-local"",""src-panda-fr-births-2022-naonao-xiaobao-rounds1017-1025-local"",""src-pandapia-naonao-behaviour-rounds1927-1946-local"",""src-pandapia-naonao-birth-event-rounds2067-2086-local"",""src-pandapia-naonao-erqiao-offspring-2022-round362-local""],""value"":""闹闹 / Nao Nao""}],""canonical_slug"":""nao-nao-erqiao-offspring-2022"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2022-naonao-location-depth-round1646-local"",""src-panda-fr-births-2022-naonao-xiaobao-depth-rounds1388-1396-local"",""src-panda-fr-births-2022-naonao-xiaobao-rounds1017-1025-local"",""src-pandapia-naonao-behaviour-rounds1927-1946-local"",""src-pandapia-naonao-birth-event-rounds2067-2086-local"",""src-pandapia-naonao-erqiao-offspring-2022-round362-local""],""value"":""Nao Nao""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2022-naonao-location-depth-round1646-local"",""src-panda-fr-births-2022-naonao-xiaobao-depth-rounds1388-1396-local"",""src-panda-fr-births-2022-naonao-xiaobao-rounds1017-1025-local"",""src-pandapia-naonao-behaviour-rounds1927-1946-local"",""src-pandapia-naonao-birth-event-rounds2067-2086-local"",""src-pandapia-naonao-erqiao-offspring-2022-round362-local""],""value"":""闹闹""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,05fc7d5b-b8db-58b9-9a54-bca1c5f720c3,mei-lan-dujiangyan-2016,梅兰,Mei Lan,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2016-mei-lan-round1178-local"",""src-panda-fr-births-2016-meilan-chengshi-rounds1707-1726-local"",""src-xinhua-meilan-seventh-birthday-event-rounds2027-2046-local"",""src-xinhua-meilan-seventh-birthday-round187-local""],""value"":""Mei Lan / 梅兰""}],""canonical_slug"":""mei-lan-dujiangyan-2016"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2016-mei-lan-round1178-local"",""src-panda-fr-births-2016-meilan-chengshi-rounds1707-1726-local"",""src-xinhua-meilan-seventh-birthday-event-rounds2027-2046-local"",""src-xinhua-meilan-seventh-birthday-round187-local""],""value"":""Mei Lan""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2016-mei-lan-round1178-local"",""src-panda-fr-births-2016-meilan-chengshi-rounds1707-1726-local"",""src-xinhua-meilan-seventh-birthday-event-rounds2027-2046-local"",""src-xinhua-meilan-seventh-birthday-round187-local""],""value"":""梅兰""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,065dcaab-48a3-5e04-be71-c897b5fa0822,shen-shen-lili-twin-2001,申申,Shen Shen,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-lili-2001-twins-shen-shen-round1105-local"",""src-panda-news-shenshen-chengdu-zoo-location-depth-round1450-local"",""src-pandapia-shen-shen-lili-twin-2001-round870-local"",""src-pandapia-shenshen-birth-event-rounds2107-2126-local"",""src-pandapia-shenshen-birth-weight-rounds1767-1786-local"",""src-pandapia-shenshen-lili-twin-2001-round413-local""],""value"":""Shen Shen / 申申""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-lili-2001-twins-shen-shen-round1105-local"",""src-panda-news-shenshen-chengdu-zoo-location-depth-round1450-local"",""src-pandapia-shen-shen-lili-twin-2001-round870-local"",""src-pandapia-shenshen-birth-event-rounds2107-2126-local"",""src-pandapia-shenshen-birth-weight-rounds1767-1786-local"",""src-pandapia-shenshen-lili-twin-2001-round413-local""],""value"":""申申 / Shen Shen""}],""canonical_slug"":""shen-shen-lili-twin-2001"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-lili-2001-twins-shen-shen-round1105-local"",""src-panda-news-shenshen-chengdu-zoo-location-depth-round1450-local"",""src-pandapia-shen-shen-lili-twin-2001-round870-local"",""src-pandapia-shenshen-birth-event-rounds2107-2126-local"",""src-pandapia-shenshen-birth-weight-rounds1767-1786-local"",""src-pandapia-shenshen-lili-twin-2001-round413-local""],""value"":""Shen Shen""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-lili-2001-twins-shen-shen-round1105-local"",""src-panda-news-shenshen-chengdu-zoo-location-depth-round1450-local"",""src-pandapia-shen-shen-lili-twin-2001-round870-local"",""src-pandapia-shenshen-birth-event-rounds2107-2126-local"",""src-pandapia-shenshen-birth-weight-rounds1767-1786-local"",""src-pandapia-shenshen-lili-twin-2001-round413-local""],""value"":""申申""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,0763e236-5276-59eb-b6f2-b378b00cb83c,kouhin-shirahama,Kouhin / 幸浜,Kouhin,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-aw-panda-profiles-2026-local"",""src-aw-panda-timeline-2026-local"",""src-aw-profile-round105-local"",""src-aw-programme-round105-local"",""src-aw-timeline-round105-local""],""value"":""幸浜""}],""canonical_slug"":""kouhin-shirahama"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-aw-panda-profiles-2026-local"",""src-aw-panda-timeline-2026-local"",""src-aw-profile-round105-local"",""src-aw-programme-round105-local"",""src-aw-timeline-round105-local""],""value"":""Kouhin""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-aw-panda-profiles-2026-local"",""src-aw-panda-timeline-2026-local"",""src-aw-profile-round105-local"",""src-aw-programme-round105-local"",""src-aw-timeline-round105-local""],""value"":""Kouhin / 幸浜""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,0770a985-12e3-596e-a8d9-89059b89882f,chi-chi-london-1957,姬姬,Chi-Chi,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-nhm-chi-chi-history-round177-local"",""src-zsl-chichi-capture-transfer-rounds2127-2146-local""],""value"":""Chi-Chi / 姬姬""}],""canonical_slug"":""chi-chi-london-1957"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-nhm-chi-chi-history-round177-local"",""src-zsl-chichi-capture-transfer-rounds2127-2146-local""],""value"":""Chi-Chi""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-nhm-chi-chi-history-round177-local"",""src-zsl-chichi-capture-transfer-rounds2127-2146-local""],""value"":""姬姬""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,07b37457-fc15-54b1-90c1-86533ad36bce,yi-jia-guangan,一家,Yi Jia,male,unknown,"{""aliases"":[],""canonical_slug"":""yi-jia-guangan"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-huaying-linxi-yijia-profile-2025-round44-local"",""src-lowcov-guangan_birthdays-round123-local"",""src-xinhua-guangan-linxi-yijia-birthday-2025-round28-local""],""value"":""Yi Jia""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-huaying-linxi-yijia-profile-2025-round44-local"",""src-lowcov-guangan_birthdays-round123-local"",""src-xinhua-guangan-linxi-yijia-birthday-2025-round28-local""],""value"":""一家""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,07f52b52-601c-59da-965f-cf84e14a507d,yuan-bao,Yuan Bao / 圓寶,Yuan Bao,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-taipei-female-pseudopregnancy-2026-local"",""src-taipei-yuan-bao-birth-2020"",""src-taipei-yuan-bao-health-2025"",""src-taipei-yuan-bao-maternal-reunion-2020"",""src-taipei-yuanbao-birth-2020-local"",""src-taipei-yuanbao-health-2025-local"",""src-taipei-yuanbao-independence-2022-local"",""src-taipei-yuanbao-marking-2020-local"",""src-taipei-yuanbao-naming-2020-local"",""src-taipei-yuanbao-reunion-2020-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-yuanbao-sixth-birthday-2026-round23-local""],""value"":""圆宝""}],""canonical_slug"":""yuan-bao"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-taipei-female-pseudopregnancy-2026-local"",""src-taipei-yuan-bao-birth-2020"",""src-taipei-yuan-bao-health-2025"",""src-taipei-yuan-bao-maternal-reunion-2020"",""src-taipei-yuanbao-birth-2020-local"",""src-taipei-yuanbao-health-2025-local"",""src-taipei-yuanbao-independence-2022-local"",""src-taipei-yuanbao-marking-2020-local"",""src-taipei-yuanbao-naming-2020-local"",""src-taipei-yuanbao-reunion-2020-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-yuanbao-sixth-birthday-2026-round23-local""],""value"":""Yuan Bao""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-taipei-female-pseudopregnancy-2026-local"",""src-taipei-yuan-bao-birth-2020"",""src-taipei-yuan-bao-health-2025"",""src-taipei-yuan-bao-maternal-reunion-2020"",""src-taipei-yuanbao-birth-2020-local"",""src-taipei-yuanbao-health-2025-local"",""src-taipei-yuanbao-independence-2022-local"",""src-taipei-yuanbao-marking-2020-local"",""src-taipei-yuanbao-naming-2020-local"",""src-taipei-yuanbao-reunion-2020-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-yuanbao-sixth-birthday-2026-round23-local""],""value"":""Yuan Bao / 圓寶""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,080cccd0-fa08-5574-8c31-7d74b0cae908,xing-xing-my,兴兴,Xing Xing,male,unknown,"{""aliases"":[],""canonical_slug"":""xing-xing-my"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-bernama-malaysia-programme-2024"",""src-malaysia-nres-panda-renaming-2014"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-malaysia-parent-birthday-2023-local"",""src-xinhua-malaysia-parents-bifengxia-2025-local"",""src-xinhua-malaysia-parents-farewell-2025-local"",""src-xinhua-xingxing-birthday-round29-local""],""value"":""Xing Xing""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-bernama-malaysia-programme-2024"",""src-malaysia-nres-panda-renaming-2014"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-malaysia-parent-birthday-2023-local"",""src-xinhua-malaysia-parents-bifengxia-2025-local"",""src-xinhua-malaysia-parents-farewell-2025-local"",""src-xinhua-xingxing-birthday-round29-local""],""value"":""兴兴""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,084460fc-fbb7-5097-a1ab-e391ea7b7f5b,ying-ying-chapultepec-1974,,Ying Ying,female,unknown,"{""aliases"":[],""canonical_slug"":""ying-ying-chapultepec-1974"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-external-media-review-ying-ying-chapultepec-1974-round627-local"",""src-gpg-mexico-panda-lineage-rounds197-203-local"",""src-media-classification-ying-ying-chapultepec-1974-round646-local"",""src-pandanews-yingying165-profile-round743-local"",""src-sedema-mexico-panda-50-years-rounds197-203-local"",""src-sedema-mexico-panda-ambassadors-rounds197-203-local"",""src-sedema-yingying-review-round723-local""],""value"":""Ying Ying""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,085d77df-a4c0-5fa9-b28b-8e623e5e3cd5,tang-tang-linhui-mother,Tang Tang / 唐唐,Tang Tang,unknown,unknown,"{""aliases"":[],""canonical_slug"":""tang-tang-linhui-mother"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-chiangmai-panda-history-local"",""src-chiangmai-tangtang-history-round684-local"",""src-pandanews-linyang-family-rounds1907-1926-local"",""src-pandanews-tangtang446-profile-round736-local""],""value"":""Tang Tang""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-chiangmai-panda-history-local"",""src-chiangmai-tangtang-history-round684-local"",""src-pandanews-linyang-family-rounds1907-1926-local"",""src-pandanews-tangtang446-profile-round736-local""],""value"":""Tang Tang / 唐唐""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""unknown""}"
2026.08.12.1,1.3.0,089b5f6f-eb88-5267-bc4b-ffe1b449e4e9,ya-er-xingya-twin-2013,雅二,Ya Er,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2013-ya-er-round1124-local"",""src-panda-fr-births-2013-yaer-location-depth-round1586-local"",""src-panda-fr-births-2013-yayi-yaer-relationship-rounds1332-1335-local"",""src-pandapia-ya-er-xingya-twin-2013-round889-local"",""src-pandapia-yaer-transfer-rounds1867-1886-local"",""src-pandapia-yaer-xingya-twin-2013-round348-local""],""value"":""Ya Er / 雅二""}],""canonical_slug"":""ya-er-xingya-twin-2013"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2013-ya-er-round1124-local"",""src-panda-fr-births-2013-yaer-location-depth-round1586-local"",""src-panda-fr-births-2013-yayi-yaer-relationship-rounds1332-1335-local"",""src-pandapia-ya-er-xingya-twin-2013-round889-local"",""src-pandapia-yaer-transfer-rounds1867-1886-local"",""src-pandapia-yaer-xingya-twin-2013-round348-local""],""value"":""Ya Er""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2013-ya-er-round1124-local"",""src-panda-fr-births-2013-yaer-location-depth-round1586-local"",""src-panda-fr-births-2013-yayi-yaer-relationship-rounds1332-1335-local"",""src-pandapia-ya-er-xingya-twin-2013-round889-local"",""src-pandapia-yaer-transfer-rounds1867-1886-local"",""src-pandapia-yaer-xingya-twin-2013-round348-local""],""value"":""雅二""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,093c4bc5-af4b-5a1f-a534-6eba390d347c,wen-wen-wenli-offspring-2016,文文,Wen Wen,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2016-six-subject-depth-rounds1393-1400-local"",""src-panda-fr-births-2016-six-subjects-rounds1020-1029-local"",""src-panda-fr-births-2016-wenwen-yayun-panyue-depth-rounds1650-1653-1660-local"",""src-pandapia-wenwen-birth-event-rounds2067-2086-local"",""src-pandapia-wenwen-cohort-rounds1927-1946-local"",""src-pandapia-wenwen-wenli-offspring-2016-round449-local""],""value"":""Wen Wen / 文文""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2016-six-subject-depth-rounds1393-1400-local"",""src-panda-fr-births-2016-six-subjects-rounds1020-1029-local"",""src-panda-fr-births-2016-wenwen-yayun-panyue-depth-rounds1650-1653-1660-local"",""src-pandapia-wenwen-birth-event-rounds2067-2086-local"",""src-pandapia-wenwen-cohort-rounds1927-1946-local"",""src-pandapia-wenwen-wenli-offspring-2016-round449-local""],""value"":""文文 / Wen Wen""}],""canonical_slug"":""wen-wen-wenli-offspring-2016"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2016-six-subject-depth-rounds1393-1400-local"",""src-panda-fr-births-2016-six-subjects-rounds1020-1029-local"",""src-panda-fr-births-2016-wenwen-yayun-panyue-depth-rounds1650-1653-1660-local"",""src-pandapia-wenwen-birth-event-rounds2067-2086-local"",""src-pandapia-wenwen-cohort-rounds1927-1946-local"",""src-pandapia-wenwen-wenli-offspring-2016-round449-local""],""value"":""Wen Wen""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2016-six-subject-depth-rounds1393-1400-local"",""src-panda-fr-births-2016-six-subjects-rounds1020-1029-local"",""src-panda-fr-births-2016-wenwen-yayun-panyue-depth-rounds1650-1653-1660-local"",""src-pandapia-wenwen-birth-event-rounds2067-2086-local"",""src-pandapia-wenwen-cohort-rounds1927-1946-local"",""src-pandapia-wenwen-wenli-offspring-2016-round449-local""],""value"":""文文""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,09df0258-3fd8-51bf-a5f1-9e01ba2ad820,mei-lan,美兰,Mei Lan,unknown,unknown,"{""aliases"":[],""canonical_slug"":""mei-lan"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-flickr-meilan-lani-community"",""src-wikimedia-commons-local-media-20260725"",""src-zooatlanta-meilan-conservation"",""src-zooatlanta-oh-baby-2024""],""value"":""美兰""},{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-flickr-meilan-lani-community"",""src-wikimedia-commons-local-media-20260725"",""src-zooatlanta-meilan-conservation"",""src-zooatlanta-oh-baby-2024""],""value"":""Mei Lan""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""unknown""}"
